left,center,right,bot,speechStart,speechEnd,time,comments,question difficulty,duration
0,1,0,0,0,0,251831,,,0
0,1,0,0,0,0,251834,,,0
0,1,0,0,0,0,251838,,,0
0,1,0,0,0,0,251841,,,0
0,1,0,0,0,0,251844,,,0
0,1,0,0,0,0,251848,,,0
0,1,0,0,0,0,251851,,,0
0,1,0,0,0,0,251854,,,0
0,1,0,0,0,0,251858,,,0
0,1,0,0,0,0,251861,,,0
0,1,0,0,0,0,251864,,,0
0,1,0,0,0,0,251868,,,0
0,1,0,0,0,0,251871,,,0
0,1,0,0,0,0,251874,,,0
0,1,0,0,0,0,251878,,,0
0,1,0,0,0,0,251881,,,0
0,1,0,0,0,0,251884,,,0
0,1,0,0,0,0,251888,,,0
0,1,0,0,0,0,251891,,,0
0,1,0,0,0,0,251894,,,0
0,1,0,0,0,0,251898,,,0
0,1,0,0,0,0,251901,,,0
0,1,0,0,0,0,251904,,,0
0,1,0,0,0,0,251908,,,0
0,1,0,0,0,0,251911,,,0
0,1,0,0,0,0,251914,,,0
0,1,0,0,0,0,251918,,,0
0,1,0,0,0,0,251921,,,0
0,1,0,0,0,0,251924,,,0
0,1,0,0,0,0,251928,,,0
0,1,0,0,0,0,251931,,,0
0,1,0,0,0,0,251934,,,0
0,1,0,0,0,0,251938,,,0
0,1,0,0,0,0,251941,,,0
0,1,0,0,0,0,251944,,,0
0,1,0,0,0,0,251948,,,0
0,1,0,0,0,0,251951,,,0
0,1,0,0,0,0,251954,,,0
0,1,0,0,0,0,251958,,,0
0,1,0,0,0,0,251961,,,0
0,1,0,0,0,0,251964,,,0
0,1,0,0,0,0,251968,,,0
0,1,0,0,0,0,251971,,,0
0,1,0,0,0,0,251974,,,0
0,1,0,0,0,0,251978,,,0
0,1,0,0,0,0,251981,,,0
0,1,0,0,0,0,251984,,,0
0,1,0,0,0,0,251988,,,0
0,1,0,0,0,0,251991,,,0
0,1,0,0,0,0,251994,,,0
0,1,0,0,0,0,251998,,,0
0,1,0,0,0,0,252001,,,0
0,1,0,0,0,0,252004,,,0
0,1,0,0,0,0,252008,,,0
0,1,0,0,0,0,252011,,,0
0,1,0,0,0,0,252014,,,0
0,1,0,0,0,0,252018,,,0
0,1,0,0,0,0,252021,,,0
0,1,0,0,0,0,252024,,,0
0,1,0,0,0,0,252028,,,0
0,1,0,0,0,0,252031,,,0
0,1,0,0,0,0,252034,,,0
0,1,0,0,0,0,252038,,,0
0,1,0,0,0,0,252041,,,0
0,1,0,0,0,0,252044,,,0
0,1,0,0,0,0,252048,,,0
0,1,0,0,0,0,252051,,,0
0,1,0,0,0,0,252054,,,0
0,1,0,0,0,0,252058,,,0
0,1,0,0,0,0,252061,,,0
0,1,0,0,0,0,252064,,,0
0,1,0,0,0,0,252068,,,0
0,1,0,0,0,0,252071,,,0
0,1,0,0,0,0,252074,,,0
0,1,0,0,0,0,252078,,,0
0,1,0,0,0,0,252081,,,0
0,1,0,0,0,0,252084,,,0
0,1,0,0,0,0,252088,,,0
0,1,0,0,0,0,252091,,,0
0,1,0,0,0,0,252094,,,0
0,1,0,0,0,0,252098,,,0
0,1,0,0,0,0,252101,,,0
0,1,0,0,0,0,252104,,,0
0,1,0,0,0,0,252108,,,0
0,1,0,0,0,0,252111,,,0
0,1,0,0,0,0,252114,,,0
0,1,0,0,0,0,252118,,,0
0,1,0,0,0,0,252121,,,0
0,1,0,0,0,0,252124,,,0
0,1,0,0,0,0,252128,,,0
0,1,0,0,0,0,252131,,,0
0,1,0,0,0,0,252134,,,0
0,1,0,0,0,0,252138,,,0
0,1,0,0,0,0,252141,,,0
0,1,0,0,0,0,252144,,,0
0,1,0,0,0,0,252148,,,0
0,1,0,0,0,0,252151,,,0
0,1,0,0,0,0,252154,,,0
0,1,0,0,0,0,252158,,,0
0,1,0,0,0,0,252161,,,0
0,1,0,0,0,0,252164,,,0
0,1,0,0,0,0,252168,,,0
0,1,0,0,0,0,252171,,,0
0,1,0,0,0,0,252174,,,0
0,1,0,0,0,0,252178,,,0
0,1,0,0,0,0,252181,,,0
0,1,0,0,0,0,252184,,,0
0,1,0,0,0,0,252188,,,0
0,1,0,0,0,0,252191,,,0
0,1,0,0,0,0,252194,,,0
0,1,0,0,0,0,252198,,,0
0,1,0,0,0,0,252201,,,0
0,1,0,0,0,0,252204,,,0
0,1,0,0,0,0,252208,,,0
0,1,0,0,0,0,252211,,,0
0,1,0,0,0,0,252214,,,0
0,1,0,0,0,0,252218,,,0
0,1,0,0,0,0,252221,,,0
0,1,0,0,0,0,252224,,,0
0,1,0,0,0,0,252228,,,0
0,1,0,0,0,0,252231,,,0
0,1,0,0,0,0,252234,,,0
0,1,0,0,0,0,252238,,,0
0,1,0,0,0,0,252241,,,0
0,1,0,0,0,0,252244,,,0
0,1,0,0,0,0,252248,,,0
0,1,0,0,0,0,252251,,,0
0,1,0,0,0,0,252254,,,0
0,1,0,0,0,0,252258,,,0
0,1,0,0,0,0,252261,,,0
0,1,0,0,0,0,252264,,,0
0,1,0,0,0,0,252268,,,0
0,1,0,0,0,0,252271,,,0
0,1,0,0,0,0,252274,,,0
0,1,0,0,0,0,252278,,,0
0,1,0,0,0,0,252281,,,0
0,1,0,0,0,0,252284,,,0
0,1,0,0,0,0,252288,,,0
0,1,0,0,0,0,252291,,,0
0,1,0,0,0,0,252294,,,0
0,1,0,0,0,0,252298,,,0
0,1,0,0,0,0,252301,,,0
0,1,0,0,0,0,252304,,,0
0,1,0,0,0,0,252308,,,0
0,1,0,0,0,0,252311,,,0
0,1,0,0,0,0,252314,,,0
0,1,0,0,0,0,252318,,,0
0,1,0,0,0,0,252321,,,0
0,1,0,0,0,0,252324,,,0
0,1,0,0,0,0,252328,,,0
0,1,0,0,0,0,252331,,,0
0,1,0,0,0,0,252334,,,0
0,1,0,0,0,0,252338,,,0
0,1,0,0,0,0,252341,,,0
0,1,0,0,0,0,252344,,,0
0,1,0,0,0,0,252348,,,0
0,1,0,0,0,0,252351,,,0
0,1,0,0,0,0,252354,,,0
0,1,0,0,0,0,252358,,,0
0,1,0,0,0,0,252361,,,0
0,1,0,0,0,0,252364,,,0
0,1,0,0,0,0,252368,,,0
0,1,0,0,0,0,252371,,,0
0,1,0,0,0,0,252374,,,0
0,1,0,0,0,0,252378,,,0
0,1,0,0,0,0,252381,,,0
0,1,0,0,0,0,252384,,,0
0,1,0,0,0,0,252388,,,0
0,1,0,0,0,0,252391,,,0
0,1,0,0,0,0,252394,,,0
0,1,0,0,0,0,252398,,,0
0,1,0,0,0,0,252401,,,0
0,1,0,0,0,0,252404,,,0
0,1,0,0,0,0,252408,,,0
0,1,0,0,0,0,252411,,,0
0,1,0,0,0,0,252414,,,0
0,1,0,0,0,0,252418,,,0
0,1,0,0,0,0,252421,,,0
0,1,0,0,0,0,252424,,,0
0,1,0,0,0,0,252428,,,0
0,1,0,0,0,0,252431,,,0
0,1,0,0,0,0,252434,,,0
0,1,0,0,0,0,252438,,,0
0,1,0,0,0,0,252441,,,0
0,1,0,0,0,0,252444,,,0
0,1,0,0,0,0,252448,,,0
0,1,0,0,0,0,252451,,,0
0,1,0,0,0,0,252454,,,0
0,1,0,0,0,0,252458,,,0
0,1,0,0,0,0,252461,,,0
0,1,0,0,0,0,252464,,,0
0,1,0,0,0,0,252468,,,0
0,1,0,0,0,0,252471,,,0
0,1,0,0,0,0,252474,,,0
0,1,0,0,0,0,252478,,,0
0,1,0,0,0,0,252481,,,0
0,1,0,0,0,0,252484,,,0
0,1,0,0,0,0,252488,,,0
0,1,0,0,0,0,252491,,,0
0,1,0,0,0,0,252494,,,0
0,1,0,0,0,0,252498,,,0
0,1,0,0,0,0,252501,,,0
0,1,0,0,0,0,252504,,,0
0,1,0,0,0,0,252508,,,0
0,1,0,0,0,0,252511,,,0
0,1,0,0,0,0,252514,,,0
0,1,0,0,0,0,252518,,,0
0,1,0,0,0,0,252521,,,0
0,1,0,0,0,0,252524,,,0
0,1,0,0,0,0,252528,,,0
0,1,0,0,0,0,252531,,,0
0,1,0,0,0,0,252534,,,0
0,1,0,0,0,0,252538,,,0
0,1,0,0,0,0,252541,,,0
0,1,0,0,0,0,252544,,,0
0,1,0,0,0,0,252548,,,0
0,1,0,0,0,0,252551,,,0
0,1,0,0,0,0,252554,,,0
0,1,0,0,0,0,252558,,,0
0,1,0,0,0,0,252561,,,0
0,1,0,0,0,0,252564,,,0
0,1,0,0,0,0,252568,,,0
0,1,0,0,0,0,252571,,,0
0,1,0,0,0,0,252574,,,0
0,1,0,0,0,0,252578,,,0
0,1,0,0,0,0,252581,,,0
0,1,0,0,0,0,252584,,,0
0,1,0,0,0,0,252588,,,0
0,1,0,0,0,0,252591,,,0
0,1,0,0,0,0,252594,,,0
0,1,0,0,0,0,252598,,,0
0,1,0,0,0,0,252601,,,0
0,1,0,0,0,0,252604,,,0
0,1,0,0,0,0,252608,,,0
0,1,0,0,0,0,252611,,,0
0,1,0,0,0,0,252614,,,0
0,1,0,0,0,0,252618,,,0
0,1,0,0,0,0,252621,,,0
0,1,0,0,0,0,252624,,,0
0,1,0,0,0,0,252628,,,0
0,1,0,0,0,0,252631,,,0
0,1,0,0,0,0,252634,,,0
0,1,0,0,0,0,252638,,,0
0,1,0,0,0,0,252641,,,0
0,1,0,0,0,0,252644,,,0
0,1,0,0,0,0,252648,,,0
0,1,0,0,0,0,252651,,,0
0,1,0,0,0,0,252654,,,0
0,1,0,0,0,0,252658,,,0
0,1,0,0,0,0,252661,,,0
0,1,0,0,0,0,252664,,,0
0,1,0,0,0,0,252668,,,0
0,1,0,0,0,0,252671,,,0
0,1,0,0,0,0,252674,,,0
0,1,0,0,0,0,252678,,,0
0,1,0,0,0,0,252681,,,0
0,1,0,0,0,0,252684,,,0
0,1,0,0,0,0,252688,,,0
0,1,0,0,0,0,252691,,,0
0,1,0,0,0,0,252694,,,0
0,1,0,0,0,0,252698,,,0
0,1,0,0,0,0,252701,,,0
0,1,0,0,0,0,252704,,,0
0,1,0,0,0,0,252708,,,0
0,1,0,0,0,0,252711,,,0
0,1,0,0,0,0,252714,,,0
0,1,0,0,0,0,252718,,,0
0,1,0,0,0,0,252721,,,0
0,1,0,0,0,0,252724,,,0
0,1,0,0,0,0,252728,,,0
0,1,0,0,0,0,252731,,,0
0,1,0,0,0,0,252734,,,0
0,1,0,0,0,0,252738,,,0
0,1,0,0,0,0,252741,,,0
0,1,0,0,0,0,252744,,,0
0,1,0,0,0,0,252748,,,0
0,1,0,0,0,0,252751,,,0
0,1,0,0,0,0,252754,,,0
0,1,0,0,0,0,252758,,,0
0,1,0,0,0,0,252761,,,0
0,1,0,0,0,0,252764,,,0
0,1,0,0,0,0,252768,,,0
0,1,0,0,0,0,252771,,,0
0,1,0,0,0,0,252774,,,0
0,1,0,0,0,0,252778,,,0
0,1,0,0,0,0,252781,,,0
0,1,0,0,0,0,252784,,,0
0,1,0,0,0,0,252788,,,0
0,1,0,0,0,0,252791,,,0
0,1,0,0,0,0,252794,,,0
0,1,0,0,0,0,252798,,,0
0,1,0,0,0,0,252801,,,0
0,1,0,0,0,0,252804,,,0
0,1,0,0,0,0,252808,,,0
0,1,0,0,0,0,252811,,,0
0,1,0,0,0,0,252814,,,0
0,1,0,0,0,0,252818,,,0
0,1,0,0,0,0,252821,,,0
0,1,0,0,0,0,252824,,,0
0,1,0,0,0,0,252828,,,0
0,1,0,0,0,0,252831,,,0
0,1,0,0,0,0,252834,,,0
0,1,0,0,0,0,252838,,,0
0,1,0,0,0,0,252841,,,0
0,1,0,0,0,0,252844,,,0
0,1,0,0,0,0,252848,,,0
0,1,0,0,0,0,252851,,,0
0,1,0,0,0,0,252854,,,0
0,1,0,0,0,0,252858,,,0
0,1,0,0,0,0,252861,,,0
0,1,0,0,0,0,252864,,,0
0,1,0,0,0,0,252868,,,0
0,1,0,0,0,0,252871,,,0
0,1,0,0,0,0,252874,,,0
0,1,0,0,0,0,252878,,,0
0,1,0,0,0,0,252881,,,0
0,1,0,0,0,0,252884,,,0
0,1,0,0,0,0,252888,,,0
0,1,0,0,0,0,252891,,,0
0,1,0,0,0,0,252894,,,0
0,1,0,0,0,0,252898,,,0
0,1,0,0,0,0,252901,,,0
0,1,0,0,0,0,252904,,,0
0,1,0,0,0,0,252908,,,0
0,1,0,0,0,0,252911,,,0
0,1,0,0,0,0,252914,,,0
0,1,0,0,0,0,252918,,,0
0,1,0,0,0,0,252921,,,0
0,1,0,0,0,0,252924,,,0
0,1,0,0,0,0,252928,,,0
0,1,0,0,0,0,252931,,,0
0,1,0,0,0,0,252934,,,0
0,1,0,0,0,0,252938,,,0
0,1,0,0,0,0,252941,,,0
0,1,0,0,0,0,252944,,,0
0,1,0,0,0,0,252948,,,0
0,1,0,0,0,0,252951,,,0
0,1,0,0,0,0,252954,,,0
0,1,0,0,0,0,252958,,,0
0,1,0,0,0,0,252961,,,0
0,1,0,0,0,0,252964,,,0
0,1,0,0,0,0,252968,,,0
0,1,0,0,0,0,252971,,,0
0,1,0,0,0,0,252974,,,0
0,1,0,0,0,0,252978,,,0
0,1,0,0,0,0,252981,,,0
0,1,0,0,0,0,252984,,,0
0,1,0,0,0,0,252988,,,0
0,1,0,0,0,0,252991,,,0
0,1,0,0,0,0,252994,,,0
0,1,0,0,0,0,252998,,,0
0,1,0,0,0,0,253001,,,0
0,1,0,0,0,0,253004,,,0
0,1,0,0,0,0,253008,,,0
0,1,0,0,0,0,253011,,,0
0,1,0,0,0,0,253014,,,0
0,1,0,0,0,0,253018,,,0
0,1,0,0,0,0,253021,,,0
0,1,0,0,0,0,253024,,,0
0,1,0,0,0,0,253028,,,0
0,1,0,0,0,0,253031,,,0
0,1,0,0,0,0,253034,,,0
0,1,0,0,0,0,253038,,,0
0,1,0,0,0,0,253041,,,0
0,1,0,0,0,0,253044,,,0
0,1,0,0,0,0,253048,,,0
0,1,0,0,0,0,253051,,,0
0,1,0,0,0,0,253054,,,0
0,1,0,0,0,0,253058,,,0
0,1,0,0,0,0,253061,,,0
0,1,0,0,0,0,253064,,,0
0,1,0,0,0,0,253068,,,0
0,1,0,0,0,0,253071,,,0
0,1,0,0,0,0,253074,,,0
0,1,0,0,0,0,253078,,,0
0,1,0,0,0,0,253081,,,0
0,1,0,0,0,0,253084,,,0
0,1,0,0,0,0,253088,,,0
0,1,0,0,0,0,253091,,,0
0,1,0,0,0,0,253094,,,0
0,1,0,0,0,0,253098,,,0
0,1,0,0,0,0,253101,,,0
0,1,0,0,0,0,253104,,,0
0,1,0,0,0,0,253108,,,0
0,1,0,0,0,0,253111,,,0
0,1,0,0,0,0,253114,,,0
0,1,0,0,0,0,253118,,,0
0,1,0,0,0,0,253121,,,0
0,1,0,0,0,0,253124,,,0
0,1,0,0,0,0,253128,,,0
0,1,0,0,0,0,253131,,,0
0,1,0,0,0,0,253134,,,0
0,1,0,0,0,0,253138,,,0
0,1,0,0,0,0,253141,,,0
0,1,0,0,0,0,253144,,,0
0,1,0,0,0,0,253148,,,0
0,1,0,0,0,0,253151,,,0
0,1,0,0,0,0,253154,,,0
0,1,0,0,0,0,253158,,,0
0,1,0,0,0,0,253161,,,0
0,1,0,0,0,0,253164,,,0
0,1,0,0,0,0,253168,,,0
0,1,0,0,0,0,253171,,,0
0,1,0,0,0,0,253174,,,0
0,1,0,0,0,0,253178,,,0
0,1,0,0,0,0,253181,,,0
0,1,0,0,0,0,253184,,,0
0,1,0,0,0,0,253188,,,0
0,1,0,0,0,0,253191,,,0
0,1,0,0,0,0,253194,,,0
0,1,0,0,0,0,253198,,,0
0,1,0,0,0,0,253201,,,0
0,1,0,0,0,0,253204,,,0
0,1,0,0,0,0,253208,,,0
0,1,0,0,0,0,253211,,,0
0,1,0,0,0,0,253214,,,0
0,1,0,0,0,0,253218,,,0
0,1,0,0,0,0,253221,,,0
0,1,0,0,0,0,253224,,,0
0,1,0,0,0,0,253228,,,0
0,1,0,0,0,0,253231,,,0
0,1,0,0,0,0,253234,,,0
0,1,0,0,0,0,253238,,,0
0,1,0,0,0,0,253241,,,0
0,1,0,0,0,0,253244,,,0
0,1,0,0,0,0,253248,,,0
0,1,0,0,0,0,253251,,,0
0,1,0,0,0,0,253254,,,0
0,1,0,0,0,0,253258,,,0
0,1,0,0,0,0,253261,,,0
0,1,0,0,0,0,253264,,,0
0,1,0,0,0,0,253268,,,0
0,1,0,0,0,0,253271,,,0
0,1,0,0,0,0,253274,,,0
0,1,0,0,0,0,253278,,,0
0,1,0,0,0,0,253281,,,0
0,1,0,0,0,0,253284,,,0
0,1,0,0,0,0,253288,,,0
0,1,0,0,0,0,253291,,,0
0,1,0,0,0,0,253294,,,0
0,1,0,0,0,0,253298,,,0
0,1,0,0,0,0,253301,,,0
0,1,0,0,0,0,253304,,,0
0,1,0,0,0,0,253308,,,0
0,1,0,0,0,0,253311,,,0
0,1,0,0,0,0,253314,,,0
0,1,0,0,0,0,253318,,,0
0,1,0,0,0,0,253321,,,0
0,1,0,0,0,0,253324,,,0
0,1,0,0,0,0,253328,,,0
0,1,0,0,0,0,253331,,,0
0,1,0,0,0,0,253334,,,0
0,1,0,0,0,0,253338,,,0
0,1,0,0,0,0,253341,,,0
0,1,0,0,0,0,253344,,,0
0,1,0,0,0,0,253348,,,0
0,1,0,0,0,0,253351,,,0
0,1,0,0,0,0,253354,,,0
0,1,0,0,0,0,253358,,,0
0,1,0,0,0,0,253361,,,0
0,1,0,0,0,0,253364,,,0
0,1,0,0,0,0,253368,,,0
0,1,0,0,0,0,253371,,,0
0,1,0,0,0,0,253374,,,0
0,1,0,0,0,0,253378,,,0
0,1,0,0,0,0,253381,,,0
0,1,0,0,0,0,253384,,,0
0,1,0,0,0,0,253388,,,0
0,1,0,0,0,0,253391,,,0
0,1,0,0,0,0,253394,,,0
0,1,0,0,0,0,253398,,,0
0,1,0,0,0,0,253401,,,0
0,1,0,0,0,0,253404,,,0
0,1,0,0,0,0,253408,,,0
0,1,0,0,0,0,253411,,,0
0,1,0,0,0,0,253414,,,0
0,1,0,0,0,0,253418,,,0
0,1,0,0,0,0,253421,,,0
0,1,0,0,0,0,253424,,,0
0,1,0,0,0,0,253428,,,0
0,1,0,0,0,0,253431,,,0
0,1,0,0,0,0,253434,,,0
0,1,0,0,0,0,253438,,,0
0,1,0,0,0,0,253441,,,0
0,1,0,0,0,0,253444,,,0
0,1,0,0,0,0,253448,,,0
0,1,0,0,0,0,253451,,,0
0,1,0,0,0,0,253454,,,0
0,1,0,0,0,0,253458,,,0
0,1,0,0,0,0,253461,,,0
0,1,0,0,0,0,253464,,,0
0,1,0,0,0,0,253468,,,0
0,1,0,0,0,0,253471,,,0
0,1,0,0,0,0,253474,,,0
0,1,0,0,0,0,253478,,,0
0,1,0,0,0,0,253481,,,0
0,1,0,0,0,0,253484,,,0
0,1,0,0,0,0,253488,,,0
0,1,0,0,0,0,253491,,,0
0,1,0,0,0,0,253494,,,0
0,1,0,0,0,0,253498,,,0
0,1,0,0,0,0,253501,,,0
0,1,0,0,0,0,253504,,,0
0,1,0,0,0,0,253508,,,0
0,1,0,0,0,0,253511,,,0
0,1,0,0,0,0,253514,,,0
0,1,0,0,0,0,253518,,,0
0,1,0,0,0,0,253521,,,0
0,1,0,0,0,0,253524,,,0
0,1,0,0,0,0,253528,,,0
0,0,0,0,0,1,253531,,,0
0,0,0,0,0,0,253534,,,0
0,0,0,0,0,0,253538,,,0
0,0,0,0,0,0,253541,,,0
0,0,0,0,0,0,253544,,,0
0,0,0,0,0,0,253548,,,0
0,0,0,0,0,0,253551,,,0
0,0,0,0,0,0,253554,,,0
0,0,0,0,0,0,253558,,,0
0,0,0,0,0,0,253561,,,0
0,0,0,0,0,0,253564,,,0
0,0,0,0,0,0,253568,,,0
0,0,0,0,0,0,253571,,,0
0,0,0,0,0,0,253574,,,0
0,0,0,0,0,0,253578,,,0
0,0,0,0,0,0,253581,,,0
0,0,0,0,0,0,253584,,,0
0,0,0,0,0,0,253588,,,0
0,0,0,0,0,0,253591,,,0
0,0,0,0,0,0,253594,,,0
0,0,0,0,0,0,253598,,,0
0,0,0,0,0,0,253601,,,0
0,0,0,0,0,0,253604,,,0
0,0,0,0,0,0,253608,,,0
0,0,0,0,0,0,253611,,,0
0,0,0,0,0,0,253614,,,0
0,0,0,0,0,0,253618,,,0
0,0,0,0,0,0,253621,,,0
0,0,0,0,0,0,253624,,,0
0,0,0,0,0,0,253628,,,0
0,0,0,0,0,0,253631,,,0
0,0,0,0,0,0,253634,,,0
0,0,0,0,0,0,253638,,,0
0,0,0,0,0,0,253641,,,0
0,0,0,0,0,0,253644,,,0
0,0,0,0,0,0,253648,,,0
0,0,0,0,0,0,253651,,,0
0,0,0,0,0,0,253654,,,0
0,0,0,0,0,0,253658,,,0
0,0,0,0,0,0,253661,,,0
0,0,0,0,0,0,253664,,,0
0,0,0,0,0,0,253668,,,0
0,0,0,0,0,0,253671,,,0
0,0,0,0,0,0,253674,,,0
0,0,0,0,0,0,253678,,,0
0,0,0,0,0,0,253681,,,0
0,0,0,0,0,0,253684,,,0
0,0,0,0,0,0,253688,,,0
0,0,0,0,0,0,253691,,,0
0,0,0,0,0,0,253694,,,0
0,0,0,0,0,0,253698,,,0
0,0,0,0,0,0,253701,,,0
0,0,0,0,0,0,253704,,,0
0,0,0,0,0,0,253708,,,0
0,0,0,0,0,0,253711,,,0
0,0,0,0,0,0,253714,,,0
0,0,0,0,0,0,253718,,,0
0,0,0,0,0,0,253721,,,0
0,0,0,0,0,0,253724,,,0
0,0,0,0,0,0,253728,,,0
0,0,0,0,0,0,253731,,,0
0,0,0,0,0,0,253734,,,0
0,0,0,0,0,0,253738,,,0
0,0,0,0,0,0,253741,,,0
0,0,0,0,0,0,253744,,,0
0,0,0,0,0,0,253748,,,0
0,0,0,0,0,0,253751,,,0
0,0,0,0,0,0,253754,,,0
0,0,0,0,0,0,253758,,,0
0,0,0,0,0,0,253761,,,0
0,0,0,0,0,0,253764,,,0
0,0,0,0,0,0,253768,,,0
0,0,0,0,0,0,253771,,,0
0,0,0,0,0,0,253774,,,0
0,0,0,0,0,0,253778,,,0
0,0,0,0,0,0,253781,,,0
0,0,0,0,0,0,253784,,,0
0,0,0,0,0,0,253788,,,0
0,0,0,0,0,0,253791,,,0
0,0,0,0,0,0,253794,,,0
0,0,0,0,0,0,253798,,,0
0,0,0,0,0,0,253801,,,0
0,0,0,0,0,0,253804,,,0
0,0,0,0,0,0,253808,,,0
0,0,0,0,0,0,253811,,,0
0,0,0,0,0,0,253814,,,0
0,0,0,0,0,0,253818,,,0
0,0,0,0,0,0,253821,,,0
0,0,0,0,0,0,253824,,,0
0,0,0,0,0,0,253828,,,0
0,0,0,0,0,0,253831,,,0
0,0,0,0,0,0,253834,,,0
0,0,0,0,0,0,253838,,,0
0,0,0,0,0,0,253841,,,0
0,0,0,0,0,0,253844,,,0
0,0,0,0,0,0,253848,,,0
0,0,0,0,0,0,253851,,,0
0,0,0,0,0,0,253854,,,0
0,0,0,0,0,0,253858,,,0
0,0,0,0,0,0,253861,,,0
0,0,0,0,0,0,253864,,,0
0,0,0,0,0,0,253868,,,0
0,0,0,0,0,0,253871,,,0
0,0,0,0,0,0,253874,,,0
0,0,0,0,0,0,253878,,,0
0,0,0,1,1,0,253881,,,0
0,0,0,1,0,0,253884,,,0
0,1,0,0,0,0,253887,"What will happen, if you don't succeed in school?",Question High,3.0
0,0,0,1,0,0,253888,,,0
0,0,0,1,0,0,253891,,,0
0,0,0,1,0,0,253894,,,0
0,0,0,1,0,0,253898,,,0
0,0,0,1,0,0,253901,,,0
0,0,0,1,0,0,253904,,,0
0,0,0,1,0,0,253908,,,0
0,0,0,1,0,0,253911,,,0
0,0,0,1,0,0,253914,,,0
0,0,0,1,0,0,253918,,,0
0,0,0,1,0,0,253921,,,0
0,0,0,1,0,0,253924,,,0
0,0,0,1,0,0,253928,,,0
0,0,0,1,0,0,253931,,,0
0,0,0,1,0,0,253934,,,0
0,0,0,1,0,0,253938,,,0
0,0,0,1,0,0,253941,,,0
0,0,0,1,0,0,253944,,,0
0,0,0,1,0,0,253948,,,0
0,0,0,1,0,0,253951,,,0
0,0,0,1,0,0,253954,,,0
0,0,0,1,0,0,253958,,,0
0,0,0,1,0,0,253961,,,0
0,0,0,1,0,0,253964,,,0
0,0,0,1,0,0,253968,,,0
0,0,0,1,0,0,253971,,,0
0,0,0,1,0,0,253974,,,0
0,0,0,1,0,0,253978,,,0
0,0,0,1,0,0,253981,,,0
0,0,0,1,0,0,253984,,,0
0,0,0,1,0,0,253988,,,0
0,0,0,1,0,0,253991,,,0
0,0,0,1,0,0,253994,,,0
0,0,0,1,0,0,253998,,,0
0,0,0,1,0,0,254001,,,0
0,0,0,1,0,0,254004,,,0
0,0,0,1,0,0,254008,,,0
0,0,0,1,0,0,254011,,,0
0,0,0,1,0,0,254014,,,0
0,0,0,1,0,0,254018,,,0
0,0,0,1,0,0,254021,,,0
0,0,0,1,0,0,254024,,,0
0,0,0,1,0,0,254028,,,0
0,0,0,1,0,0,254031,,,0
0,0,0,1,0,0,254034,,,0
0,0,0,1,0,0,254038,,,0
0,0,0,1,0,0,254041,,,0
0,0,0,1,0,0,254044,,,0
0,0,0,1,0,0,254048,,,0
0,0,0,1,0,0,254051,,,0
0,0,0,1,0,0,254054,,,0
0,0,0,1,0,0,254058,,,0
0,0,0,1,0,0,254061,,,0
0,0,0,1,0,0,254064,,,0
0,0,0,1,0,0,254068,,,0
0,0,0,1,0,0,254071,,,0
0,0,0,1,0,0,254074,,,0
0,0,0,1,0,0,254078,,,0
0,0,0,1,0,0,254081,,,0
0,0,0,1,0,0,254084,,,0
0,0,0,1,0,0,254088,,,0
0,0,0,1,0,0,254091,,,0
0,0,0,1,0,0,254094,,,0
0,0,0,1,0,0,254098,,,0
0,0,0,1,0,0,254101,,,0
0,0,0,1,0,0,254104,,,0
0,0,0,1,0,0,254108,,,0
0,0,0,1,0,0,254111,,,0
0,0,0,1,0,0,254114,,,0
0,0,0,1,0,0,254118,,,0
0,0,0,1,0,0,254121,,,0
0,0,0,1,0,0,254124,,,0
0,0,0,1,0,0,254128,,,0
0,0,0,1,0,0,254131,,,0
0,0,0,1,0,0,254134,,,0
0,0,0,1,0,0,254138,,,0
0,0,0,1,0,0,254141,,,0
0,0,0,1,0,0,254144,,,0
0,0,0,1,0,0,254148,,,0
0,0,0,1,0,0,254151,,,0
0,0,0,1,0,0,254154,,,0
0,0,0,1,0,0,254158,,,0
0,0,0,1,0,0,254161,,,0
0,0,0,1,0,0,254164,,,0
0,0,0,1,0,0,254168,,,0
0,0,0,1,0,0,254171,,,0
0,0,0,1,0,0,254174,,,0
0,0,0,1,0,0,254178,,,0
0,0,0,1,0,0,254181,,,0
0,0,0,1,0,0,254184,,,0
0,0,0,1,0,0,254188,,,0
0,0,0,1,0,0,254191,,,0
0,0,0,1,0,0,254194,,,0
0,0,0,1,0,0,254198,,,0
0,0,0,1,0,0,254201,,,0
0,0,0,1,0,0,254204,,,0
0,0,0,1,0,0,254208,,,0
0,0,0,1,0,0,254211,,,0
0,0,0,1,0,0,254214,,,0
0,0,0,1,0,0,254218,,,0
0,0,0,1,0,0,254221,,,0
0,0,0,1,0,0,254224,,,0
0,0,0,1,0,0,254228,,,0
0,0,0,1,0,0,254231,,,0
0,0,0,1,0,0,254234,,,0
0,0,0,1,0,0,254238,,,0
0,0,0,1,0,0,254241,,,0
0,0,0,1,0,0,254244,,,0
0,0,0,1,0,0,254248,,,0
0,0,0,1,0,0,254251,,,0
0,0,0,1,0,0,254254,,,0
0,0,0,1,0,0,254258,,,0
0,0,0,1,0,0,254261,,,0
0,0,0,1,0,0,254264,,,0
0,0,0,1,0,0,254268,,,0
